# TESS ROOT MEAN SQUARE (RMS) COMBINED DIFFERENTIAL PHOTOMETRIC PRECISION (CDPP)
# Sector: 1;  Native Cadence: 2-min;  TPS Pipeline Instance: 366
#
# TESS Science Processing Operations Center
# NASA Ames Research Center
#
# Columns:
#     ticid - TIC Identifier (Stassun et al. 2018)
#     tmag - TESS Magnitude (Stassun et al. 2018)
#     rrmscdpp00p5 - Robust RMS CDPP (ppm) at 0.5 hr
#     rrmscdpp01p0 - Robust RMS CDPP (ppm) at 1.0 hr
#     rrmscdpp01p5 - Robust RMS CDPP (ppm) at 1.5 hr
#     rrmscdpp02p0 - Robust RMS CDPP (ppm) at 2.0 hr
#     rrmscdpp02p5 - Robust RMS CDPP (ppm) at 2.5 hr
#     rrmscdpp03p0 - Robust RMS CDPP (ppm) at 3.0 hr
#     rrmscdpp03p5 - Robust RMS CDPP (ppm) at 3.5 hr
#     rrmscdpp04p5 - Robust RMS CDPP (ppm) at 4.5 hr
#     rrmscdpp05p0 - Robust RMS CDPP (ppm) at 5.0 hr
#     rrmscdpp06p0 - Robust RMS CDPP (ppm) at 6.0 hr
#     rrmscdpp07p5 - Robust RMS CDPP (ppm) at 7.5 hr
#     rrmscdpp09p0 - Robust RMS CDPP (ppm) at 9.0 hr
#     rrmscdpp10p5 - Robust RMS CDPP (ppm) at 10.5 hr
#     rrmscdpp12p5 - Robust RMS CDPP (ppm) at 12.5 hr
#     rrmscdpp15p0 - Robust RMS CDPP (ppm) at 15.0 hr
#
# Generated on 04-Apr-2025 14:44:35 (Pacific)
#
ticid, tmag,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0
141544861,8.981,173.363,127.038,106.399,94.838,85.424,79.588,75.196,68.932,66.547,62.851,58.863,56.030,53.989,52.073,50.511
141545616,7.821,109.256,84.405,75.708,71.743,70.830,70.442,70.791,72.783,74.805,78.340,83.536,87.382,90.626,95.743,101.750
141548474,10.084,314.323,229.219,191.362,168.638,157.303,145.609,136.485,122.996,117.876,110.025,101.934,96.418,92.439,88.611,85.338
141605982,10.253,323.231,229.360,186.094,161.420,146.150,134.335,125.341,112.429,107.600,100.179,92.479,87.195,83.331,79.542,76.169
141606060,8.574,166.627,136.084,128.105,127.452,130.385,135.529,140.876,150.420,155.723,166.183,181.271,189.079,193.145,200.127,210.104
141606958,10.245,422.082,389.731,397.140,390.916,369.096,357.120,349.177,337.028,330.806,326.625,328.094,334.786,344.821,359.423,376.022
141606986,9.939,1832.537,2139.509,2450.323,2623.723,2701.990,2799.325,2911.570,3100.830,3263.799,3482.431,3624.866,3709.625,3685.851,3619.817,3616.599
141607553,9.821,276.071,210.275,183.369,168.388,162.560,158.037,155.660,154.781,156.027,159.733,167.835,177.375,188.255,204.374,221.638
141607898,12.321,1051.352,782.661,656.774,587.903,540.907,508.594,484.987,452.612,441.557,425.021,409.661,400.924,396.169,393.588,392.997
141607972,9.105,220.290,162.612,139.224,125.670,119.651,113.701,109.490,104.315,103.025,101.654,102.233,104.772,108.476,114.119,120.449
141608198,12.540,1271.820,910.012,752.884,649.428,579.284,529.979,494.179,445.016,426.271,397.281,364.938,340.692,321.280,300.096,278.548
141608289,8.448,174.745,163.018,168.504,178.136,186.616,196.995,206.128,211.698,212.838,212.092,214.184,214.539,212.559,210.465,206.173
141609430,7.823,104.185,77.622,66.391,59.467,56.393,53.052,50.448,46.588,45.025,42.641,39.950,37.906,36.326,34.755,33.345
141610012,13.717,2688.675,1866.802,1548.051,1360.434,1268.340,1166.273,1085.495,963.515,916.974,839.805,754.324,692.246,645.795,600.670,561.517
141610050,7.993,111.849,80.795,70.002,63.384,59.381,56.181,53.681,50.011,48.802,46.915,45.327,44.607,44.423,44.718,45.556
141610473,9.431,238.148,196.975,177.093,169.301,170.811,172.423,176.386,189.076,195.204,212.623,235.284,245.512,249.972,258.802,273.401
141610759,8.219,150.652,140.113,148.524,158.525,168.654,178.705,187.780,195.547,196.098,198.333,203.794,206.281,207.163,208.090,208.480
141611237,10.834,781.352,576.016,494.340,444.841,402.502,381.955,367.937,351.218,346.352,339.006,331.979,328.231,327.832,332.779,344.882
141611276,8.387,132.561,94.705,77.583,67.726,60.737,55.836,52.106,46.864,45.011,42.243,39.666,38.161,37.214,36.415,35.838
141611461,8.543,179.264,160.690,163.179,165.955,168.129,170.020,171.247,168.926,167.370,164.343,161.814,159.053,155.948,152.012,146.618
141612314,11.557,694.257,495.414,403.895,352.348,321.401,295.177,275.136,246.594,236.067,219.675,202.549,190.601,181.590,172.266,163.368
141621534,10.418,351.594,250.668,208.216,184.156,167.897,155.814,146.405,132.311,126.885,117.749,107.341,99.646,93.909,88.450,83.735
141621803,8.592,157.530,117.683,103.285,95.157,92.233,89.479,87.895,86.832,86.824,87.727,89.692,91.715,94.203,98.242,103.557
141621885,12.360,1126.943,797.596,651.178,567.438,509.997,468.011,436.005,389.554,371.639,343.420,312.515,290.153,273.268,256.433,241.231
141622065,9.799,473.665,481.774,546.060,600.788,622.807,641.197,674.014,710.482,726.827,759.261,803.427,840.191,909.516,949.855,997.559
141622119,11.134,517.005,368.273,307.107,268.073,241.033,221.612,206.853,185.892,178.293,166.451,154.352,146.092,139.899,133.349,126.833
141623174,10.418,342.987,247.935,203.592,177.515,160.399,148.438,139.658,127.504,122.690,115.540,107.712,102.166,98.224,94.714,92.104
141624659,10.895,479.229,353.862,296.218,261.272,235.067,215.634,199.748,175.423,166.284,151.749,136.608,126.061,118.226,110.412,103.266
141624979,10.961,494.331,366.819,316.387,288.199,279.116,268.387,260.231,248.280,244.310,238.088,232.072,228.239,226.569,227.352,231.412
141625159,10.179,315.114,218.837,179.256,153.961,139.976,128.020,118.829,105.645,100.850,93.240,85.251,79.581,75.168,70.456,65.785
141625274,9.458,223.329,163.582,136.973,121.095,111.691,104.016,98.339,90.456,87.688,83.235,78.490,75.057,72.329,69.277,65.936
141625486,9.120,184.588,126.387,107.201,94.092,85.840,79.302,74.173,66.652,63.847,59.519,55.083,52.073,49.888,47.760,45.897
141625559,10.698,390.615,272.777,219.418,189.275,173.545,159.312,148.684,133.775,128.334,119.980,111.402,105.497,101.005,96.214,91.374
141625605,12.239,1043.788,777.633,659.137,600.905,567.029,540.718,521.587,495.807,487.486,475.593,466.159,462.700,463.929,472.068,488.487
141626634,7.665,119.279,96.500,85.530,77.976,73.130,69.415,66.713,63.066,61.832,60.079,58.597,57.917,57.788,58.113,58.861
141626783,9.799,264.001,196.017,170.541,156.587,145.388,138.388,132.501,122.726,118.538,111.603,103.209,96.459,91.199,86.027,81.503
141627268,10.257,321.450,227.224,185.505,162.132,145.126,133.763,125.163,112.974,108.418,101.425,94.247,89.618,86.690,84.649,84.136
141628019,13.919,3433.544,2418.727,2007.206,1748.252,1566.563,1441.709,1347.533,1213.861,1165.253,1087.823,1006.189,949.083,906.329,862.709,821.450
141680681,11.364,614.706,445.472,364.672,317.973,286.253,264.703,248.875,227.845,220.522,211.282,205.198,204.399,206.005,208.810,211.381
141682921,10.748,459.127,338.642,297.008,272.299,257.749,247.515,240.179,230.535,227.275,223.038,219.403,217.151,216.060,216.284,217.372
141683400,11.694,725.343,523.902,438.753,384.791,345.940,317.763,295.609,262.879,250.500,231.072,210.493,195.921,184.926,173.725,163.311
141685180,11.767,767.820,563.414,488.701,439.874,408.356,384.859,366.185,337.268,325.819,306.232,282.871,264.518,250.292,236.253,223.920
141686455,9.462,226.257,165.173,140.323,124.586,118.043,111.551,107.022,101.303,99.395,96.827,94.690,93.786,93.790,94.856,97.041
141686804,11.040,483.613,345.090,286.524,249.713,221.463,202.391,187.328,165.128,155.497,142.485,128.795,118.860,110.899,102.151,93.351
141708147,10.263,326.408,243.812,205.352,180.363,160.303,147.362,137.423,122.962,117.414,108.723,99.290,92.404,87.037,81.343,75.722
141708335,12.055,987.653,736.128,641.877,581.529,555.767,526.326,503.657,470.093,457.804,439.569,422.283,411.809,405.717,401.474,399.453
141708546,8.957,170.046,124.940,103.119,90.303,82.837,76.964,72.716,67.130,65.180,62.447,60.054,58.884,58.407,58.297,58.515
141709101,11.141,510.746,368.428,308.828,272.156,250.188,231.866,217.503,196.529,188.793,176.658,164.025,154.990,147.784,139.779,131.392
141709237,10.817,449.490,341.658,299.164,272.543,258.722,246.575,237.158,223.001,217.659,208.846,198.830,191.014,185.041,179.333,174.237
141709296,13.118,1902.403,1395.133,1168.246,1034.924,952.186,884.198,830.366,751.254,720.657,676.146,632.077,603.484,583.781,565.927,551.898
141709422,10.948,472.687,346.541,284.882,252.121,233.993,216.778,203.344,184.168,177.179,167.554,159.550,155.818,154.242,153.621,154.010
141709436,11.239,548.024,402.870,339.053,298.613,270.818,251.168,236.471,215.496,207.730,195.238,181.648,171.942,164.785,157.852,151.790
141709997,11.889,777.874,562.420,471.434,417.240,377.668,349.776,327.671,293.708,280.074,257.741,232.183,213.147,198.861,185.034,173.199
141711008,10.197,329.850,243.177,202.823,178.805,159.990,147.947,138.730,125.570,120.705,113.350,105.881,100.762,96.849,92.602,88.251
141712167,9.390,442.372,324.883,273.886,244.635,224.220,211.081,201.595,188.940,184.475,177.564,170.031,164.486,160.334,156.266,152.337
141712654,9.994,288.655,206.087,174.838,155.912,145.257,136.993,130.901,122.607,119.720,115.278,110.669,107.429,105.074,102.741,100.430
141713593,10.056,326.117,244.802,211.223,191.507,183.608,176.123,170.884,164.136,162.225,159.103,155.748,152.896,150.603,147.984,144.313
141752883,10.519,399.714,316.636,285.663,269.989,275.969,272.571,270.137,266.139,265.980,266.543,271.317,277.236,284.367,295.290,307.911
141755163,10.879,431.763,310.435,264.138,234.750,213.443,198.641,187.300,170.554,164.585,154.226,142.742,134.241,127.630,120.872,114.470
141755414,9.678,241.582,178.599,150.845,134.464,122.928,113.436,105.816,94.096,89.464,82.106,74.069,68.289,64.016,59.877,56.379
141756213,10.255,315.419,220.873,184.566,161.454,146.322,134.561,125.425,112.227,107.440,99.923,92.187,86.761,82.514,77.851,73.080
141757230,9.211,225.684,177.451,157.926,146.047,139.078,133.300,128.718,121.326,118.198,112.895,106.143,100.312,95.537,90.578,85.731
141757294,10.523,377.484,275.396,227.737,197.894,174.758,160.689,150.028,134.861,129.166,120.443,111.351,105.186,100.821,96.772,93.414
141757326,10.550,380.254,275.484,222.312,192.037,174.214,160.055,149.687,135.592,130.663,123.103,115.576,110.668,107.084,103.318,99.466
141757441,11.486,721.682,538.195,480.817,441.333,449.230,435.155,424.536,409.371,404.710,399.941,400.854,406.331,414.700,428.195,443.881
141757732,10.048,323.986,246.452,213.033,193.724,179.795,169.063,160.400,147.112,141.857,133.580,124.356,117.090,110.899,103.631,95.612
141757920,9.966,713.351,471.336,355.481,278.879,230.032,196.955,173.696,143.704,133.731,119.624,106.849,98.955,93.193,87.106,81.233
141765836,8.311,127.397,91.427,77.414,68.776,62.161,57.953,54.751,50.211,48.569,46.090,43.696,42.265,41.464,40.963,40.931
141766144,10.950,474.340,340.425,286.629,250.662,224.446,206.289,192.221,171.297,163.219,149.800,134.524,123.101,114.304,105.383,97.126
141768040,10.438,368.253,264.714,221.390,196.123,180.934,167.963,158.076,143.687,138.055,128.942,118.548,110.934,105.409,100.424,96.619
141769356,14.045,4909.689,3641.260,3082.772,2780.805,2654.125,2501.885,2385.281,2213.594,2152.447,2043.909,1918.264,1821.682,1746.900,1674.377,1607.984
141769434,10.920,526.075,399.598,369.007,367.611,384.317,396.020,404.612,410.040,420.648,427.596,446.252,465.256,484.795,513.124,544.151
141770047,10.272,656.626,400.980,317.922,276.923,257.378,240.676,227.322,208.042,201.202,190.831,180.910,174.477,169.706,164.407,158.483
141770121,11.460,669.237,491.611,411.132,363.088,333.776,310.313,292.002,265.050,254.397,238.016,220.136,207.268,197.766,188.651,180.836
141770198,8.168,118.324,86.549,71.176,62.467,57.103,53.134,50.191,46.100,44.594,42.188,39.571,37.768,36.566,35.654,35.233
141770299,9.050,700.250,824.926,885.298,915.183,919.789,904.312,875.116,804.728,769.583,705.254,627.152,574.279,539.362,512.691,501.833
141770609,10.897,448.929,315.382,264.757,233.315,209.110,193.629,181.574,163.877,157.116,146.773,135.996,128.522,123.039,117.603,112.634
141771483,8.929,167.545,122.393,99.611,87.410,78.555,72.275,67.472,60.526,57.874,53.710,49.139,45.746,43.059,40.144,37.229
141771691,9.566,277.036,242.670,242.941,244.024,244.115,244.154,243.894,237.986,234.578,229.156,224.418,220.245,216.252,211.007,203.816
141772259,9.599,232.044,170.291,143.749,129.184,119.832,113.456,108.937,103.370,101.564,99.801,99.555,100.878,102.906,105.532,107.249
141805180,8.291,141.617,118.908,114.876,116.518,122.993,130.305,137.442,147.474,151.980,160.733,174.262,181.423,184.905,191.060,199.860
141805493,9.618,244.888,176.859,148.853,131.395,119.196,111.075,104.972,96.406,93.129,88.199,82.905,79.033,75.964,72.623,69.055
141808675,7.535,94.655,69.023,57.034,50.657,46.872,44.530,43.059,41.584,41.154,40.738,40.310,39.959,39.771,39.787,39.868
141809220,8.434,188.862,148.033,131.273,124.083,124.592,124.118,124.724,127.513,130.034,135.160,142.876,148.630,154.377,162.649,173.035
141809359,11.373,846.226,658.158,581.284,539.153,507.693,485.930,469.781,445.999,438.220,423.828,406.679,392.018,379.620,365.928,350.715
141809729,10.161,308.011,224.378,186.779,164.142,151.062,140.493,132.542,121.316,117.124,110.613,103.662,98.751,95.138,91.602,88.487
141810080,4.433,34.237,28.050,25.446,23.747,22.511,21.862,21.439,20.945,20.756,20.688,20.807,20.994,21.305,21.755,22.255
141810934,10.636,474.251,365.801,312.021,286.864,278.590,268.010,259.805,247.951,243.596,237.715,232.667,229.692,228.252,227.925,228.355
141811261,6.820,67.714,48.738,40.498,35.823,32.983,30.812,29.158,26.864,26.066,24.964,24.091,23.742,23.650,23.697,23.805
141811432,11.119,671.230,510.840,448.902,425.285,426.333,425.556,429.360,444.170,455.065,475.780,497.906,502.681,500.713,499.491,497.015
141811445,9.665,244.093,178.262,150.894,134.118,122.626,113.137,105.796,94.945,90.944,84.534,77.793,73.083,69.581,66.067,62.866
141811540,10.936,456.401,330.798,272.588,240.015,218.661,202.568,190.287,172.558,165.752,155.405,144.591,137.333,132.478,128.499,126.218
141811734,11.290,537.974,386.529,321.422,283.306,257.173,238.619,224.671,205.063,197.881,186.703,175.045,167.056,161.318,155.759,150.804
141811756,11.371,577.546,428.158,360.179,319.979,292.834,270.924,253.106,225.674,215.409,198.951,181.620,169.139,159.356,148.838,138.366
141822625,9.788,246.283,178.686,148.853,130.854,118.647,109.814,103.093,93.477,89.840,84.294,78.556,74.768,72.277,70.275,69.150
141823020,8.233,127.864,95.671,82.909,74.396,68.488,64.317,61.159,56.673,55.030,52.630,50.348,48.950,48.064,47.236,46.443
141823041,8.142,230.977,164.748,136.563,118.986,109.367,101.042,94.818,86.125,83.063,78.376,73.850,71.112,69.408,68.069,67.287
141823881,8.907,228.100,169.331,147.894,135.984,129.521,124.096,119.714,113.116,111.078,107.589,104.523,102.794,101.971,101.521,101.347
141823882,9.343,338.680,249.577,216.527,198.510,182.709,174.067,166.903,155.234,150.736,142.977,133.947,126.733,120.970,114.946,109.169
141824122,10.438,351.587,252.296,209.769,183.852,167.133,153.681,143.076,127.318,121.382,111.794,101.414,93.904,88.155,82.251,76.688
141825369,8.657,152.992,115.207,99.039,89.013,82.513,77.906,74.452,69.631,67.900,65.492,63.323,61.992,60.993,59.650,57.616
141826365,10.608,413.365,298.263,254.717,230.915,212.267,200.259,191.006,177.423,172.424,164.458,155.914,149.693,145.025,140.311,135.759
141826495,9.733,343.873,325.812,347.007,364.771,372.617,374.931,371.990,345.387,328.610,298.471,261.271,231.214,207.257,183.605,162.261
141865201,11.256,532.990,373.336,300.262,258.189,233.615,214.402,200.223,180.594,173.445,162.113,150.021,141.605,135.464,129.553,124.450
141865875,7.688,191.454,160.031,140.831,127.290,115.840,104.982,95.061,79.145,73.140,63.886,54.603,48.481,44.250,40.407,37.318
141867607,9.334,215.434,155.969,130.959,115.426,105.707,98.237,92.572,84.614,81.715,77.375,73.139,70.519,68.899,67.563,66.714
141867627,10.030,297.236,213.709,180.789,160.583,147.173,137.415,130.019,119.547,115.745,109.843,103.672,99.295,95.878,92.139,88.150
141867895,10.123,387.164,300.198,270.949,260.598,260.565,262.539,266.410,276.948,283.158,297.092,315.546,324.642,329.228,335.320,339.515
141868836,8.123,160.543,152.827,158.704,160.923,158.782,156.195,154.841,152.042,150.789,148.212,144.792,141.163,137.648,133.296,127.982
141869724,11.562,699.517,502.968,419.531,370.001,335.506,310.915,291.993,264.759,254.937,239.302,223.189,212.230,204.278,196.413,189.224
141870589,10.063,301.153,210.912,173.225,151.573,135.253,124.398,116.279,104.870,100.680,94.045,86.961,81.952,78.195,74.364,70.733
141909281,11.395,592.485,424.305,354.380,309.717,279.449,258.216,242.373,219.759,211.170,197.284,181.630,169.940,160.858,151.596,142.927
141909444,13.300,1934.538,1340.016,1081.036,942.425,847.892,778.456,723.516,642.573,612.482,565.408,516.824,483.661,459.593,436.293,415.988
141909481,10.362,326.555,233.673,189.815,164.787,147.773,135.854,127.027,114.746,110.330,103.281,95.862,90.792,87.180,83.763,80.837
141910291,9.788,257.527,183.788,151.458,132.498,119.714,109.918,102.146,90.593,86.263,79.465,72.381,67.470,63.854,60.291,57.172
141910606,8.587,143.218,109.489,98.299,91.771,90.841,89.355,88.869,89.569,90.424,92.573,95.525,97.302,98.779,101.385,104.535
141910790,11.126,529.378,377.530,312.628,271.726,244.003,223.367,207.760,185.339,176.743,163.721,150.013,140.467,133.427,126.419,120.072
141911201,10.981,513.412,385.253,327.740,296.317,280.060,264.389,252.069,234.177,227.345,218.131,210.192,206.180,204.532,204.154,205.153
141911519,9.074,214.242,187.101,184.911,190.812,201.789,214.048,225.837,239.546,241.730,250.210,264.333,270.597,270.867,274.492,279.020
141912469,9.136,189.044,139.920,115.123,100.216,90.369,83.289,77.870,70.121,67.255,62.879,58.381,55.283,52.937,50.475,48.047
141914082,8.558,224.779,214.733,216.547,226.469,239.119,252.069,265.468,285.240,296.087,312.167,336.896,352.220,364.794,379.684,399.806
141915367,10.635,398.948,283.158,232.310,202.602,181.135,166.420,154.213,137.695,131.496,121.558,110.667,102.546,96.033,88.924,81.760
141941684,10.055,290.337,208.589,170.614,148.601,134.441,123.907,115.973,104.702,100.505,93.888,86.795,81.772,78.025,74.279,70.849
141941708,10.671,458.342,346.234,297.758,269.549,254.868,240.688,229.829,213.801,207.605,197.763,186.806,178.700,172.863,167.517,163.356
141942911,10.275,357.451,270.356,233.778,216.457,206.054,201.166,198.988,199.455,201.919,207.558,217.600,227.540,238.235,254.312,272.726
141943941,7.622,109.026,90.239,81.141,77.588,75.256,74.542,74.400,74.865,75.489,77.291,80.724,84.025,87.374,92.441,98.103
141944488,9.070,180.498,132.857,111.896,100.264,90.203,84.218,79.489,72.560,69.944,66.112,62.417,60.140,58.688,57.535,56.832
141944911,10.838,423.071,307.229,252.719,222.751,201.524,187.338,176.528,161.352,155.676,147.709,140.336,136.081,133.561,131.610,130.378
141945465,10.403,366.244,264.406,220.377,193.924,176.031,161.767,150.444,133.716,127.497,118.148,108.901,102.728,98.130,93.236,88.344
141945470,10.858,451.390,318.884,261.299,230.520,206.034,191.304,180.148,164.456,159.001,150.378,141.821,136.292,132.475,128.774,125.417
141945750,10.039,307.996,224.848,190.934,169.863,157.298,147.229,139.537,128.534,124.521,118.215,111.669,107.258,104.260,101.683,99.841
141974066,8.477,147.399,114.725,100.777,93.248,87.200,83.820,81.256,77.757,76.869,75.722,75.781,77.031,78.952,82.131,85.926
141974495,11.268,569.657,410.078,348.820,304.284,269.057,247.411,230.854,207.314,198.668,185.933,173.579,165.603,159.756,153.355,146.408
141975044,10.983,495.858,352.411,285.038,250.210,228.503,212.199,199.753,181.949,175.535,165.048,153.841,145.970,140.219,134.683,129.819
141975620,11.891,892.261,670.509,583.006,534.079,506.387,486.342,471.410,450.816,445.327,437.702,435.177,438.008,443.770,452.326,459.598
141975926,11.116,1283.990,1138.154,1093.443,1101.331,1117.687,1158.106,1205.079,1297.488,1343.157,1444.095,1579.224,1638.531,1649.826,1684.224,1736.173
141976247,15.681,14196.783,9958.079,8196.987,7122.274,6357.241,5830.945,5434.380,4877.532,4681.479,4371.315,4060.103,3857.158,3714.561,3579.133,3460.483
141977086,11.110,513.117,382.112,320.986,294.618,278.765,269.652,264.182,259.883,260.854,264.586,274.989,288.632,305.035,329.250,355.494
141977795,11.277,554.750,399.793,332.652,295.054,269.355,251.082,236.887,216.088,208.695,196.526,183.759,174.832,168.189,161.486,155.144
141977932,11.228,531.531,382.437,325.410,288.325,263.620,245.465,231.004,209.592,201.887,189.748,177.627,169.555,163.702,157.604,151.563
141977935,9.556,264.454,215.730,209.075,208.007,211.619,213.932,215.969,216.021,216.307,218.300,226.624,237.031,249.109,265.940,283.694
141979579,10.318,350.872,254.337,212.925,188.432,172.129,159.891,150.476,136.622,131.274,122.576,112.696,105.216,99.377,93.356,87.741
141980295,11.768,761.807,561.692,468.142,411.951,373.373,343.571,320.411,286.103,272.997,251.800,228.681,212.250,200.279,188.982,179.688
142014618,10.740,521.444,388.284,330.514,294.010,270.686,253.059,239.101,218.658,211.833,200.444,189.413,182.339,177.230,171.865,166.195
142016119,9.962,282.395,195.425,160.284,138.752,125.196,114.646,106.582,94.982,90.653,83.881,76.720,71.670,67.861,63.963,60.311
142017509,9.642,237.631,169.317,138.953,121.282,108.608,100.074,93.629,84.296,80.694,74.691,67.730,62.490,58.497,54.497,50.824
142017826,9.381,223.096,168.679,145.944,132.671,124.034,117.496,112.397,105.129,102.635,99.695,98.619,99.844,102.246,106.049,110.346
142018328,15.671,14436.770,10190.016,8230.748,7047.351,6374.421,5810.958,5393.031,4809.019,4599.637,4271.876,3932.771,3697.999,3519.595,3331.614,3150.827
142018464,11.495,659.107,476.764,393.447,346.910,320.065,295.497,275.894,246.146,234.843,216.442,196.501,182.329,171.951,162.054,153.744
142018697,10.808,483.166,398.852,370.539,361.154,364.367,371.831,382.555,409.838,423.474,457.095,498.647,512.952,513.761,518.253,525.288
142019171,11.342,608.729,450.725,385.592,344.872,316.798,297.793,283.865,264.585,257.286,246.770,235.869,228.269,222.793,217.475,212.417
142019343,9.626,253.544,193.037,170.366,157.057,148.758,143.270,139.449,134.617,133.277,132.384,133.812,137.075,141.636,148.752,157.321
142048447,11.389,570.394,399.071,326.920,287.667,261.725,240.084,223.144,198.267,188.835,174.270,159.064,148.468,140.580,132.675,125.483
142049025,9.031,191.594,141.909,119.914,106.913,99.428,93.558,89.146,82.866,80.581,76.680,72.056,68.338,65.313,62.045,58.768
142050046,8.208,132.677,108.783,103.659,102.979,105.306,109.021,113.238,121.347,125.536,134.513,147.158,153.360,155.834,161.094,168.986
142051349,11.316,594.191,476.025,435.800,415.120,404.956,397.742,391.083,377.176,369.391,359.177,346.995,335.524,326.317,317.156,309.073
142051786,8.775,187.260,165.479,168.427,176.854,186.339,196.365,204.736,210.197,210.483,211.171,215.620,218.081,219.679,221.914,224.422
142052086,10.978,471.588,332.820,270.403,233.362,208.041,189.467,175.219,154.656,146.984,134.852,121.969,112.895,106.123,99.310,93.069
142052277,10.876,456.722,329.609,268.839,234.908,209.806,192.562,178.848,158.198,149.954,137.073,122.776,112.177,103.955,95.425,87.314
142052608,13.084,1887.180,1392.558,1208.494,1082.406,989.071,928.154,884.284,826.787,809.134,782.784,762.317,755.450,756.279,762.509,770.991
142052826,9.856,271.257,195.847,161.798,142.679,131.824,122.803,115.885,105.998,102.407,96.886,91.376,87.811,85.418,83.268,81.552
142052876,10.889,1161.365,1010.077,985.392,998.201,1032.341,1060.347,1077.668,1057.911,1033.105,984.165,909.967,834.424,770.045,705.328,647.522
142054159,9.976,294.144,210.505,174.167,154.248,148.692,139.490,132.634,123.040,119.448,113.501,106.478,100.916,96.505,91.921,87.525
142081602,13.905,3197.417,2277.764,1901.126,1666.630,1534.274,1412.024,1318.722,1187.815,1140.030,1073.239,1014.950,985.701,972.455,968.681,977.869
142081711,9.804,259.150,185.187,152.819,131.769,118.288,107.645,99.478,87.719,83.301,76.477,69.272,64.121,60.126,55.890,51.803
142081973,11.387,633.263,466.921,403.982,365.720,347.695,329.162,314.203,291.154,282.617,268.744,254.487,245.167,239.582,236.533,237.665
142082467,13.658,2899.444,2134.013,1828.901,1672.448,1602.688,1543.215,1505.606,1466.888,1462.577,1452.117,1434.456,1402.944,1359.419,1287.080,1180.052
142082548,8.676,175.367,137.440,121.059,110.125,103.235,98.332,94.644,89.122,86.554,82.493,76.863,71.644,67.073,61.943,56.664
142082642,9.130,223.736,163.178,136.207,120.067,107.281,99.661,93.931,85.762,82.680,77.659,71.948,67.616,64.217,60.673,57.269
142082796,9.479,552.729,651.233,666.386,686.810,690.769,690.197,684.755,662.385,646.930,616.118,572.050,530.810,494.432,453.586,412.234
142082832,10.054,297.585,214.608,173.788,152.784,138.292,126.942,117.752,103.947,98.950,90.945,82.858,77.478,73.680,70.143,67.319
142082942,12.949,1774.476,1395.392,1271.699,1218.947,1223.083,1222.878,1227.523,1231.468,1234.061,1216.904,1153.823,1061.903,972.912,877.743,785.937
142083629,7.675,419.421,479.028,520.175,539.691,543.330,542.150,535.360,513.385,500.590,476.153,445.565,422.636,406.815,395.349,392.938
142084762,11.410,661.361,477.591,402.316,352.907,322.066,297.155,277.329,247.500,236.361,218.819,200.663,188.200,179.114,170.338,162.928
142085192,9.746,248.545,179.118,149.589,132.919,122.373,114.494,108.609,100.307,97.196,92.211,86.574,82.287,78.937,75.453,72.031
142085491,10.294,321.504,230.985,194.476,170.881,152.435,140.700,131.823,118.899,114.189,106.214,97.355,90.791,85.677,80.333,75.153
142085569,9.718,244.802,179.828,145.701,126.756,112.787,103.723,96.942,87.380,83.745,78.153,72.123,67.767,64.402,60.844,57.321
142085842,6.191,57.495,43.304,38.468,36.367,36.419,35.990,35.781,35.755,36.171,36.848,38.356,39.961,41.716,44.182,46.727
142086081,11.180,529.945,385.669,320.514,284.558,259.284,241.528,227.684,207.252,199.427,186.939,173.345,163.509,156.127,148.983,142.800
142086091,9.144,185.420,131.312,111.336,97.906,89.035,82.219,76.942,69.370,66.573,62.488,58.614,56.223,54.591,52.985,51.470
142086812,8.203,302.062,246.583,231.130,223.180,220.289,217.296,214.359,207.334,204.773,199.828,194.981,190.880,187.906,184.652,181.402
142086813,8.973,927.337,773.852,706.972,673.341,677.550,664.087,652.393,628.170,617.517,601.798,586.774,575.835,569.821,566.433,567.633
142087047,8.866,164.535,121.346,103.997,94.017,88.513,84.529,81.945,79.228,78.786,78.346,78.605,79.232,79.902,80.272,79.126
142087340,9.285,219.281,167.997,143.239,129.672,121.897,117.435,115.064,114.117,115.297,118.285,124.849,132.992,142.344,156.521,171.330
142087451,13.361,4758.162,3596.483,3121.974,2851.121,2690.027,2572.530,2488.539,2378.127,2339.129,2292.834,2258.777,2248.214,2256.819,2295.629,2366.518
142104686,9.778,281.300,211.941,180.696,167.642,157.548,150.541,145.734,140.266,138.728,137.835,139.174,142.248,146.239,151.817,156.738
142105613,9.984,278.722,203.973,173.352,155.121,143.388,134.491,127.474,117.030,113.060,106.987,100.785,96.699,94.041,92.006,91.042
142106581,8.920,178.221,134.092,113.223,101.617,96.501,91.641,88.173,83.898,82.685,81.262,80.910,81.748,83.202,85.475,87.706
142106624,11.387,578.386,415.334,340.480,300.760,273.516,253.278,237.939,216.104,207.923,195.187,181.788,172.690,166.374,160.847,156.779
